Country,Year,Value,Series,Series Description
Iceland,2020.0,5160,EN_EWT_GENV,E-waste generated (tonnes)
Iran (Islamic Republic of),2018.0,561000,EN_EWT_GENV,E-waste generated (tonnes)
Iran (Islamic Republic of),2019.0,555000,EN_EWT_GENV,E-waste generated (tonnes)
Iran (Islamic Republic of),2020.0,559000,EN_EWT_GENV,E-waste generated (tonnes)
Iran (Islamic Republic of),2021.0,567000,EN_EWT_GENV,E-waste generated (tonnes)
Iran (Islamic Republic of),2022.0,554000,EN_EWT_GENV,E-waste generated (tonnes)
Iran (Islamic Republic of),2023.0,560000,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2000.0,43830,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2005.0,61490,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2010.0,82840,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2011.0,88520,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2012.0,94610,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2013.0,100830,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2014.0,106910,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2015.0,112450,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2016.0,117750,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2017.0,122850,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2018.0,127490,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2019.0,132430,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2020.0,137560,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2021.0,142800,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2022.0,165400,EN_EWT_GENV,E-waste generated (tonnes)
Israel,2023.0,152240,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2010.0,2285310.552,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2011.0,2341664.828,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2012.0,2399801.195,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2013.0,2453860.138,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2014.0,2498411.403,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2015.0,2532065.331,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2016.0,2552002.507,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2017.0,2560100.284,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2018.0,2564149.181,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2019.0,2568959.087,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2020.0,2573910.361,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2021.0,2579000,EN_EWT_GENV,E-waste generated (tonnes)
Japan,2022.0,2638100,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2000.0,7900,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2001.0,8143,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2002.0,8958,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2003.0,9433,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2004.0,10034,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2005.0,11000,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2006.0,12246,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2007.0,13971,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2008.0,16030,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2009.0,18053,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2010.0,20006,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2011.0,22084,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2012.0,24116,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2013.0,26187,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2014.0,28164,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2015.0,30450,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2016.0,33283,EN_EWT_GENV,E-waste generated (tonnes)
Jordan,2017.0,36364,EN_EWT_GENV,E-waste generated (tonnes)
Kazakhstan,2016.0,138000,EN_EWT_GENV,E-waste generated (tonnes)
Kazakhstan,2017.0,164000,EN_EWT_GENV,E-waste generated (tonnes)
Kazakhstan,2018.0,196500,EN_EWT_GENV,E-waste generated (tonnes)
Kazakhstan,2019.0,221600,EN_EWT_GENV,E-waste generated (tonnes)
Kenya,2017.0,3218,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2010.0,431170.6177,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2011.0,482544.8884,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2012.0,536720.2799,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2013.0,592288.5666,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2014.0,648967.0339,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2015.0,705231.3749,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2016.0,763448.1433,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2017.0,824573.1899,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2018.0,886532.4641,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2019.0,948812.3319,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2020.0,1007831.155,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2021.0,1068823.129,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2022.0,1131580.681,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2023.0,1199064.775,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2024.0,1270232.473,EN_EWT_GENV,E-waste generated (tonnes)
Landlocked developing countries (LLDCs),2025.0,1344307.066,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2010.0,3373478.006,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2011.0,3649540.531,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2012.0,3937731.764,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2013.0,4225843.948,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2014.0,4509169.955,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2015.0,4791278.256,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2016.0,5068305.657,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2017.0,5340401.857,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2018.0,5607814.946,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2019.0,5857359.927,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2020.0,6072897.474,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2021.0,6273794.601,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2022.0,6464541.096,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2023.0,6649776.34,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2024.0,6830219.401,EN_EWT_GENV,E-waste generated (tonnes)
Latin America and the Caribbean,2025.0,7007156.38,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2010.0,518696.8866,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2011.0,581528.3422,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2012.0,645669.9464,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2013.0,710728.9585,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2014.0,778624.2323,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2015.0,847005.7344,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2016.0,919271.1568,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2017.0,995467.3993,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2018.0,1074883.142,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2019.0,1156863.39,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2020.0,1238932.947,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2021.0,1322073.224,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2022.0,1409213.006,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2023.0,1503301.988,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2024.0,1602355.259,EN_EWT_GENV,E-waste generated (tonnes)
Least Developed Countries (LDCs),2025.0,1704920.902,EN_EWT_GENV,E-waste generated (tonnes)
Lesotho,2012.0,103300,EN_EWT_GENV,E-waste generated (tonnes)
Lesotho,2014.0,120000,EN_EWT_GENV,E-waste generated (tonnes)
Lesotho,2015.0,1e+05,EN_EWT_GENV,E-waste generated (tonnes)
Luxembourg,2019.0,8784,EN_EWT_GENV,E-waste generated (tonnes)
Luxembourg,2020.0,8969,EN_EWT_GENV,E-waste generated (tonnes)
Luxembourg,2021.0,8983,EN_EWT_GENV,E-waste generated (tonnes)
Luxembourg,2022.0,9280,EN_EWT_GENV,E-waste generated (tonnes)
Luxembourg,2023.0,9592,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2006.0,40280,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2007.0,52720,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2008.0,102810,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2009.0,134040,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2010.0,163340,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2011.0,152720,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2012.0,78280,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2013.0,52980,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2014.0,57100,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2015.0,47960,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2016.0,48790,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2017.0,28600,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2018.0,18007.4,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2019.0,89956.4,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2020.0,94008.9,EN_EWT_GENV,E-waste generated (tonnes)
Malaysia,2021.0,85641,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2010.0,9830.75738,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2011.0,10653.20067,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2012.0,11508.97154,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2013.0,12355.19996,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2014.0,13286.74268,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2015.0,14249.90368,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2016.0,15265.87705,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2017.0,16285.019,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2018.0,17342.46877,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2019.0,18445.28742,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2020.0,19484.31064,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2021.0,20414.62292,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2022.0,21289.15539,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2023.0,22140.11458,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2024.0,22985.93095,EN_EWT_GENV,E-waste generated (tonnes)
Melanesia,2025.0,23828.98128,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2010.0,424.11776,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2011.0,457.72251,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2012.0,493.07578,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2013.0,528.27307,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2014.0,561.4995,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2015.0,594.45037,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2016.0,627.63151,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2017.0,660.66439,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2018.0,694.4361,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2019.0,728.4042,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2020.0,759.15125,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2021.0,787.72108,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2022.0,815.90986,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2023.0,841.68391,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2024.0,865.6382,EN_EWT_GENV,E-waste generated (tonnes)
Micronesia,2025.0,888.12523,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2010.0,130829.4966,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2011.0,148781.5044,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2012.0,167488.4367,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2013.0,186631.626,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2014.0,205757.4729,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2015.0,223538.8674,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2016.0,239891.0401,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2017.0,255297.2535,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2018.0,268756.012,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2019.0,280391.303,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2020.0,290043.5594,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2021.0,298943.9148,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2022.0,307012.4353,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2023.0,314973.6804,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2024.0,323206.2601,EN_EWT_GENV,E-waste generated (tonnes)
Middle Africa,2025.0,331856.729,EN_EWT_GENV,E-waste generated (tonnes)
Mongolia,2020.0,56518.8,EN_EWT_GENV,E-waste generated (tonnes)
Mongolia,2021.0,41796.9,EN_EWT_GENV,E-waste generated (tonnes)
Mongolia,2022.0,87807.9,EN_EWT_GENV,E-waste generated (tonnes)
Mongolia,2023.0,39442.7,EN_EWT_GENV,E-waste generated (tonnes)
Netherlands (Kingdom of the),2022.0,373222,EN_EWT_GENV,E-waste generated (tonnes)
Netherlands (Kingdom of the),2023.0,379275,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2012.0,8725.68989,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2013.0,9024.62959,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2014.0,9333.68015,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2015.0,9654.19006,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2016.0,9976.63975,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2017.0,10319.06033,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2018.0,10637.72964,EN_EWT_GENV,E-waste generated (tonnes)
Niger,2019.0,10956.41041,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2010.0,762798.2033,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2011.0,830052.1646,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2012.0,894936.3302,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2013.0,956597.7734,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2014.0,1016122.789,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2015.0,1074325.943,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2016.0,1132668.043,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2017.0,1193325.742,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2018.0,1256119.969,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2019.0,1318394.665,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2020.0,1374961.226,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2021.0,1429044.36,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2022.0,1483844.991,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2023.0,1542473.632,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2024.0,1605436.669,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa,2025.0,1672705.553,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2010.0,2261224.927,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2011.0,2451967.569,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2012.0,2645192.364,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2013.0,2837191.14,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2014.0,3025527.997,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2015.0,3207049.159,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2016.0,3388258.647,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2017.0,3572469.547,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2018.0,3755440.495,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2019.0,3937859.341,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2020.0,4107917.749,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2021.0,4272915.975,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2022.0,4440513.207,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2023.0,4613795.625,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2024.0,4792676.172,EN_EWT_GENV,E-waste generated (tonnes)
Northern Africa and Western Asia,2025.0,4977030.864,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2010.0,5694831.094,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2011.0,6003848.925,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2012.0,6301274.782,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2013.0,6578271.491,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2014.0,6818826.445,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2015.0,7028793.445,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2016.0,7217875.951,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2017.0,7368032.676,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2018.0,7495733.247,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2019.0,7620641.057,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2020.0,7737146.072,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2021.0,7849675.267,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2022.0,7962778.166,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2023.0,8075264.184,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2024.0,8194831.882,EN_EWT_GENV,E-waste generated (tonnes)
Northern America,2025.0,8324509.364,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2010.0,1824161.701,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2011.0,1893772.039,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2012.0,1959170.256,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2013.0,2021605.725,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2014.0,2082699.332,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2015.0,2145390.49,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2016.0,2206719.762,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2017.0,2265855.295,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2018.0,2319985.006,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2019.0,2368139.164,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2020.0,2404930.627,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2021.0,2433449.058,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2022.0,2455974.178,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2023.0,2474058.163,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2024.0,2488897.625,EN_EWT_GENV,E-waste generated (tonnes)
Northern Europe,2025.0,2501246.75,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2010.0,451556.8453,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2011.0,479566.0496,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2012.0,507749.5039,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2013.0,535528.1336,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2014.0,562583.3751,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2015.0,588493.0279,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2016.0,611805.7542,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2017.0,632580.2496,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2018.0,650903.48,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2019.0,667363.4681,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2020.0,682389.9728,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2021.0,695574.0439,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2022.0,706969.4495,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2023.0,717225.8533,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2024.0,727042.6727,EN_EWT_GENV,E-waste generated (tonnes)
Oceania,2025.0,736830.9013,EN_EWT_GENV,E-waste generated (tonnes)
Oceania (exc. Australia and New Zealand),2010.0,11080.76648,EN_EWT_GENV,E-waste generated (tonnes)
Oceania (exc. Australia and New Zealand),2011.0,11978.33862,EN_EWT_GENV,E-waste generated (tonnes)
Oceania (exc. Australia and New Zealand),2012.0,12902.45314,EN_EWT_GENV,E-waste generated (tonnes)
Oceania (exc. Australia and New Zealand),2013.0,13807.96149,EN_EWT_GENV,E-waste generated (tonnes)
Oceania (exc. Australia and New Zealand),2014.0,14792.04446,EN_EWT_GENV,E-waste generated (tonnes)
Oceania (exc. Australia and New Zealand),2015.0,15804.87704,EN_EWT_GENV,E-waste generated (tonnes)
